title,_0,author,_,publisher,isbn,readDate,_1,_2,thumnailImage,_3,_4,_5,_6
ヒッキーヒッキーシェイク,,津原　泰水,,早川書房,9784150313791,2019/07/03,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3791/9784150313791.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15899648/,2019/07/03,0,3
自生の夢,,飛 浩隆,,河出書房新社,9784309025216,2019/06/30,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5216/9784309025216.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/14500093/,2019/06/30,0,3
ひとまず、信じない,,押井 守,,中央公論新社,9784121506016,2019/06/30,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6016/9784121506016.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15186133/,2019/06/30,0,3
夢の本,,ホルヘ・ルイス・ボルヘス/堀内 研二,,河出書房新社,9784309464855,2019/06/28,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4855/9784309464855.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15775441/,2019/06/28,0,3
大賢者の愛弟子,,ナカノムラアヤスケ,,TOブックス,9784864726924,2019/06/25,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6924/9784864726924.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15389425/,2019/06/25,0,2
ハニトラは効かない。英雄だからね、俺,,夏目坂一家/のりパチ,,KADOKAWA,9784040730301,2019/06/22,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0301/9784040730301.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15746933/,2019/06/22,0,2
魔王軍の幹部になったけど事務仕事しかできません,,悪一,,TOブックス,9784864727488,2019/06/19,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7488/9784864727488.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15635759/,2019/06/19,0,2
刺殺は恋のたしなみ,,高池水湖,,白好出版,9784434208232,2019/06/19,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8232/9784434208232.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/13350558/,2019/06/19,0,2
詩という仕事について,,ホルヘ・ルイス・ボルヘス/鼓直,,岩波書店,9784003279250,2019/06/16,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9250/9784003279250.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/11226559/,2019/06/16,0,3
マネーの進化史,,ニーアル・ファーガソン/仙名紀,,早川書房,9784150504489,2019/06/11,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4489/9784150504489.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/13449132/,2019/06/11,0,3
塔の魔術師,,瀬戸夏樹,,TOブックス,9784864726672,2019/06/09,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6672/9784864726672.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15270624/,2019/06/09,0,2
ビット・プレイヤー,,グレッグ・イーガン/山岸　真,,早川書房,9784150122232,2019/05/31,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2232/9784150122232.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15795342/,2019/05/31,0,4
少女庭国,,矢部　嵩,,早川書房,9784152094452,2019/05/27,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4452/9784152094452.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/12681219/,2019/05/27,0,3
ダーウィン・エコノミー,,ロバート・H・フランク/若林 茂樹,,日本経済新聞出版社,9784532357696,2019/05/25,,"隠れた良書。
本しゃぶりオススメの本。
最適化しすぎると、それはそれで弊害が出るというお話。",https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7696/9784532357696.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15378808/,2019/05/25,0,5
帳簿の世界史,,ジェイコブ・ソール/村井 章子,,文藝春秋,9784167910600,2019/05/25,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0600/9784167910600.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15360243/,2019/05/25,0,3
七王国の玉座(下)改訂新版,,ジョージ・R．R．マーティン/岡部宏之,,早川書房,9784150118457,2019/05/08,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8457/9784150118457.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/11595857/,2019/05/08,0,3
株式投資の未来,,ジェレミー・J．シーゲル/瑞穂のりこ,,日経BP社,9784822244576,2019/05/04,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8222/82224457.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/3689555/,2019/05/04,0,4
サカナとヤクザ,,鈴木 智彦,,小学館,9784093801041,2019/05/03,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1041/9784093801041.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15631026/,2019/05/03,0,3
ボルヘス怪奇譚集,,ホルヘ・ルイス・ボルヘス/柳瀬 尚紀,,河出書房新社,9784309464695,2019/05/03,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4695/9784309464695.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15380464/,2019/05/03,0,3
投資で一番大切な20の教え,,ハワード・マークス/貫井佳子,,日本経済新聞出版社,9784532355395,2019/05/02,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5395/9784532355395.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/12064406/,2019/05/02,0,3
青春ブタ野郎はランドセルガールの夢を見ない,,鴨志田　一/溝口　ケージ,,KADOKAWA,9784049120172,2019/04/27,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0172/9784049120172.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15630387/,2019/04/27,0,3
お前ら、おひとり様の俺のこと好きすぎだろ。3,,凪木　エコ/あゆま紗由,,KADOKAWA,9784040731018,2019/04/26,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1018/9784040731018.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15819718/,2019/04/26,0,3
｢無限｣に魅入られた天才数学者たち,,アミーア・D．アクゼル/青木薫,,早川書房,9784150504427,2019/04/24,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4427/9784150504427.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/13361272/,2019/04/24,0,3
ネット階級社会,,アンドリュー・キーン/中島　由華,,早川書房,9784150505363,2019/04/23,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5363/9784150505363.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15766073/,2019/04/23,0,3
錆喰いビスコ,,瘤久保　慎司/赤岸K,,KADOKAWA,9784048936163,2019/04/18,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6163/9784048936163.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15335460/,2019/04/18,0,4
七王国の玉座(上)改訂新版,,ジョージ・R．R．マーティン/岡部宏之,,早川書房,9784150118440,2019/04/05,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8440/9784150118440.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/11595856/,2019/04/05,0,3
予測マシンの世紀,,アジェイ・アグラワル/ジョシュア・ガンズ,,早川書房,9784152098375,2019/03/18,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8375/9784152098375.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15766104/,2019/03/18,0,3
データは騙る,,ゲアリー・スミス/川添　節子,,早川書房,9784152098412,2019/03/13,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8412/9784152098412.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15766063/,2019/03/13,0,3
日本史で学ぶ経済学,,横山 和輝,,東洋経済新報社,9784492444474,2019/03/09,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4474/9784492444474.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15602255/,2019/03/09,0,3
21世紀の貨幣論,,フェリックス・マーティン/遠藤真美,,東洋経済新報社,9784492654651,2019/03/09,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4651/9784492654651.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/12909087/,2019/03/09,0,3
すべてのマンションは廃墟になる,,榊淳司,,イースト・プレス,9784781651132,2019/03/05,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1132/9784781651132.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15768879/,2019/03/05,0,3
サルたちの狂宴 下,,アントニオ・ガルシア・マルティネス/石垣　賀子,,早川書房,9784152097767,2019/03/04,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7767/9784152097767.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15468029/,2019/03/04,0,3
サルたちの狂宴 上,,アントニオ・ガルシア・マルティネス/石垣　賀子,,早川書房,9784152097750,2019/02/21,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7750/9784152097750.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15468028/,2019/02/21,0,3
矛盾社会序説,,御田寺圭,,イースト・プレス,9784781617268,2019/02/20,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7268/9784781617268.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15635603/,2019/02/20,0,3
ダークウェブ・アンダーグラウンド,,木澤佐登志,,イースト・プレス,9784781617411,2019/02/17,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7411/9784781617411.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15711508/,2019/02/17,0,3
サピエンス異変,,ヴァイバー・クリガン＝リード/水谷淳,,飛鳥新社,9784864106627,2019/02/17,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6627/9784864106627.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15750884/,2019/02/17,0,3
スノーボール(下)改訂新版,,アリス・シュローダー/伏見威蕃,,日本経済新聞出版社,9784532197353,2019/02/16,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7353/9784532197353.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/12744793/,2019/02/16,0,4
スノーボール(中)改訂新版,,アリス・シュローダー/伏見威蕃,,日本経済新聞出版社,9784532197346,2019/02/16,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7346/9784532197346.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/12744792/,2019/02/16,0,4
スノーボール(上)改訂新版,,アリス・シュローダー/伏見威蕃,,日本経済新聞出版社,9784532197339,2019/02/10,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7339/9784532197339.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/12744791/,2019/02/10,0,4
幸せな選択、不幸な選択,,ポール・ドーラン/中西真雄美,,早川書房,9784152095596,2019/02/09,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5596/9784152095596.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/13361280/,2019/02/09,0,3
the four GAFA 四騎士が創り変えた世界,,スコット・ギャロウェイ/渡会 圭子,,東洋経済新報社,9784492503027,2019/02/06,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3027/9784492503027.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15533826/,2019/02/06,0,4
暗号技術入門第3版,,結城浩,,SBクリエイティブ,9784797382228,2019/02/05,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2228/9784797382228.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/13306240/,2019/02/05,0,4
君を愛したひとりの僕へ,,乙野四方字,,早川書房,9784150312343,2019/02/05,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2343/9784150312343.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/14258925/,2019/02/05,0,3
僕が愛したすべての君へ,,乙野四方字,,早川書房,9784150312336,2019/02/05,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2336/9784150312336.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/14258924/,2019/02/05,0,3
異世界の書,,ウンベルト・エーコ/三谷武司,,東洋書林,9784887218215,2019/02/04,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8215/9784887218215.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/13444209/,2019/02/04,0,3
ウンベルト・エーコ 薔薇の名前,,NHK出版/和田忠彦,,NHK出版,9784142230907,2019/01/31,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0907/9784142230907.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15544579/,2019/01/31,0,3
朝、目覚めると、戦争が始まっていました,,方丈社編集部/武田砂鉄,,方丈社,9784908925344,2019/01/30,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5344/9784908925344.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15520934/,2019/01/30,0,2
ドビュッシーはワインを美味にするか？,,ジョン・パウエル/濱野　大道,,早川書房,9784152097200,2019/01/29,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7200/9784152097200.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15203090/,2019/01/29,0,3
ヌメロ・ゼロ,,ウンベルト・エーコ/中山 エツコ,,河出書房新社,9784309464831,2019/01/28,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4831/9784309464831.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15667756/,2019/01/28,0,3
金閣寺改版,,三島由紀夫,,新潮社,9784101050089,2019/01/20,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0089/9784101050089.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/1620961/,2019/01/20,0,4
ハマータウンの野郎ども,,ポール・E．ウィリス/熊沢誠,,筑摩書房,9784480082961,2019/01/19,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2961/9784480082961.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/828598/,2019/01/19,0,5
音楽嗜好症,,オリヴァー・サックス/大田直子（翻訳家）,,早川書房,9784150504144,2019/01/11,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4144/9784150504144.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/12898757/,2019/01/11,0,3
隠れていた宇宙(下),,ブライアン・グリーン/大田直子（翻訳家）,,早川書房,9784150503901,2019/01/11,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3901/9784150503901.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/12370495/,2019/01/11,0,3
SF的な宇宙で安全に暮らすっていうこと,,チャールズ・ユウ/円城塔,,早川書房,9784153350151,2019/01/10,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0151/9784153350151.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/12788236/,2019/01/10,0,3
ボルヘスの北アメリカ文学講義,,ホルヘ・ルイス・ボルヘス/柴田元幸,,国書刊行会,9784336042972,2019/01/09,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3360/33604297.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/1362303/,2019/01/09,0,3
歴史は実験できるのか,,ジャレド・ダイアモンド/ジェイムズ・A・ロビンソン,,慶應義塾大学出版会,9784766425192,2019/01/06,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5192/9784766425192.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15416562/,2019/01/06,0,3
